id,name,status,company_type,address,postcode,website,source
15777159,SEED HARMONY CIC,active,private-limited-guarant-nsc,N/A,LS29 6RY,https://find-and-update.company-information.service.gov.uk/company/15777159,Companies House
06608332,LITTLE PRESTON HALL RTM COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,LS7 3AF,https://find-and-update.company-information.service.gov.uk/company/06608332,Companies House
02223088,SANDHILL LAWNS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,LS18 4JR,https://find-and-update.company-information.service.gov.uk/company/02223088,Companies House
04236863,ST JOHNS COURT (STANNINGLEY) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,LS14 1PQ,https://find-and-update.company-information.service.gov.uk/company/04236863,Companies House
15634023,VISTAFLOW LTD,active,private-limited-guarant-nsc,N/A,LS6 2HX,https://find-and-update.company-information.service.gov.uk/company/15634023,Companies House
15636600,MORLEYCHALLENGERSBC CIC,active,private-limited-guarant-nsc,N/A,LS27 0FS,https://find-and-update.company-information.service.gov.uk/company/15636600,Companies House
15599282,TREADLIGHT THEATRE LTD,active,private-limited-guarant-nsc,N/A,LS13 2JS,https://find-and-update.company-information.service.gov.uk/company/15599282,Companies House
15420109,CARE TO TALK (WAKEFIELD) CIC,active,private-limited-guarant-nsc,N/A,LS7 3NL,https://find-and-update.company-information.service.gov.uk/company/15420109,Companies House
15459919,WISHING WELL FOUND LTD,active,private-limited-guarant-nsc,N/A,WF10 3NF,https://find-and-update.company-information.service.gov.uk/company/15459919,Companies House
15284990,MSCOOCO LTD,active,private-limited-guarant-nsc,N/A,LS12 6LN,https://find-and-update.company-information.service.gov.uk/company/15284990,Companies House
00702484,GATEWAYS EDUCATIONAL TRUST LIMITED,active,private-limited-guarant-nsc,N/A,LS17 9LE,https://find-and-update.company-information.service.gov.uk/company/00702484,Companies House
11335775,IFCFA LIMITED,active,private-limited-guarant-nsc,N/A,LS11 7HL,https://find-and-update.company-information.service.gov.uk/company/11335775,Companies House
03470824,EMPERORS WHARF (YORK) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,LS10 1NA,https://find-and-update.company-information.service.gov.uk/company/03470824,Companies House
01195324,FOXHILL COURT LIMITED,active,private-limited-guarant-nsc,N/A,LS18 4JR,https://find-and-update.company-information.service.gov.uk/company/01195324,Companies House
15743710,TONY REVANS FINANCIAL PLANNING (EOT) LTD,active,private-limited-guarant-nsc,N/A,WF1 3JL,https://find-and-update.company-information.service.gov.uk/company/15743710,Companies House
12156271,NIFTY SUSTAINABILITY CIC,active,private-limited-guarant-nsc,N/A,LS8 1HW,https://find-and-update.company-information.service.gov.uk/company/12156271,Companies House
10754974,PARK AVENUE BRADFORD LIMITED,active,private-limited-guarant-nsc,N/A,LS6 3DP,https://find-and-update.company-information.service.gov.uk/company/10754974,Companies House
13270034,VETERAN ARMY CIC,active,private-limited-guarant-nsc,N/A,LS28 5LY,https://find-and-update.company-information.service.gov.uk/company/13270034,Companies House
12628549,ANSWER DIGITAL TRUSTEES LIMITED,active,private-limited-guarant-nsc,N/A,LS11 5DD,https://find-and-update.company-information.service.gov.uk/company/12628549,Companies House
05769390,SHADWELL CHILDCARE LIMITED,active,private-limited-guarant-nsc,N/A,LS17 8JF,https://find-and-update.company-information.service.gov.uk/company/05769390,Companies House
14080660,UNIQUE VENUE HIRE LTD,active,private-limited-guarant-nsc,N/A,LS9 6HH,https://find-and-update.company-information.service.gov.uk/company/14080660,Companies House
08577612,AIREBOROUGH GYMNASTICS CLUB LTD,active,private-limited-guarant-nsc,N/A,LS16 6HU,https://find-and-update.company-information.service.gov.uk/company/08577612,Companies House
09728129,SKYLUX ENTERPRISE LIMITED,active,private-limited-guarant-nsc,N/A,LS9 7RR,https://find-and-update.company-information.service.gov.uk/company/09728129,Companies House
06143192,THE PROSPERITY'S CHURCH OF JESUS-CHRIST LIMITED,active,private-limited-guarant-nsc,N/A,LS9 0SE,https://find-and-update.company-information.service.gov.uk/company/06143192,Companies House
15763197,DALESVIEW HARROGATE MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,LS12 3AL,https://find-and-update.company-information.service.gov.uk/company/15763197,Companies House
14881303,INNOVATION IN EDUCATION ACADEMIES COMMUNITY INTEREST COMPANY,active,private-limited-guarant-nsc,N/A,LS7 3HQ,https://find-and-update.company-information.service.gov.uk/company/14881303,Companies House
14437084,ARMLEY ACTION TEAM CIC,active,private-limited-guarant-nsc,N/A,LS12 3UF,https://find-and-update.company-information.service.gov.uk/company/14437084,Companies House
11360361,OSMIS MENTORING & INCLUSION SERVICES CIC,active,private-limited-guarant-nsc,N/A,S9 3TY,https://find-and-update.company-information.service.gov.uk/company/11360361,Companies House
05861480,THORPE PARK (WAKEFIELD) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,LS14 1PQ,https://find-and-update.company-information.service.gov.uk/company/05861480,Companies House
00926862,LEEDS THEATRE TRUST LIMITED,active,private-limited-guarant-nsc,N/A,LS2 7UP,https://find-and-update.company-information.service.gov.uk/company/00926862,Companies House
02117764,MEWS (OAKHAMPTON COURT) MANAGEMENT COMPANY LIMITED(THE),active,private-limited-guarant-nsc,N/A,LS7 3AF,https://find-and-update.company-information.service.gov.uk/company/02117764,Companies House
03539795,TEMPLE NEWSAM GOLF CLUB LIMITED,active,private-limited-guarant-nsc,N/A,LS15 0LN,https://find-and-update.company-information.service.gov.uk/company/03539795,Companies House
07753685,HAWTHORN VILLAS RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,LS6 3AD,https://find-and-update.company-information.service.gov.uk/company/07753685,Companies House
00744017,VERITY TRUSTEES LIMITED,active,private-limited-guarant-nsc,N/A,LS11 5BQ,https://find-and-update.company-information.service.gov.uk/company/00744017,Companies House
05139484,CHANCERY COURT BROUGH LIMITED,active,private-limited-guarant-nsc,N/A,LS1 4EH,https://find-and-update.company-information.service.gov.uk/company/05139484,Companies House
15712024,BD ACTIVE CIC,active,private-limited-guarant-nsc,N/A,BD2 3AZ,https://find-and-update.company-information.service.gov.uk/company/15712024,Companies House
09581739,GRATTAN HOUSE MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,BD1 2PF,https://find-and-update.company-information.service.gov.uk/company/09581739,Companies House
11042495,HALLSDALE LIMITED,active,private-limited-guarant-nsc,N/A,BD1 2PS,https://find-and-update.company-information.service.gov.uk/company/11042495,Companies House
13428552,BRADFORD OPERA FESTIVAL LTD,active,private-limited-guarant-nsc,N/A,BD1 5BD,https://find-and-update.company-information.service.gov.uk/company/13428552,Companies House
15425399,VIOLETA COSTRUCTION LTD,active,private-limited-guarant-nsc,N/A,BD5 9BE,https://find-and-update.company-information.service.gov.uk/company/15425399,Companies House
15501623,WOODEN HAVEN LIMITED,active,private-limited-guarant-nsc,N/A,BD4 0DW,https://find-and-update.company-information.service.gov.uk/company/15501623,Companies House
15550060,THE LEAP BRADFORD CIC,active,private-limited-guarant-nsc,N/A,BD7 1AY,https://find-and-update.company-information.service.gov.uk/company/15550060,Companies House
15666351,LE COEUR CAFE LIMITED,active,private-limited-guarant-nsc,N/A,BD1 3ES,https://find-and-update.company-information.service.gov.uk/company/15666351,Companies House
11352533,EDEN HOLDINGS INTL LTD,active,private-limited-guarant-nsc,N/A,BD1 3AD,https://find-and-update.company-information.service.gov.uk/company/11352533,Companies House
11853096,CHALLENGE AFC LTD,active,private-limited-guarant-nsc,N/A,BD6 3QD,https://find-and-update.company-information.service.gov.uk/company/11853096,Companies House
10227069,WILSDEN COMMUNITY COMPANY CIC,active,private-limited-guarant-nsc,N/A,BD15 0HT,https://find-and-update.company-information.service.gov.uk/company/10227069,Companies House
02072299,BETTERTOWN RESIDENTS MANAGEMENT LIMITED,active,private-limited-guarant-nsc,N/A,BA15 2PB,https://find-and-update.company-information.service.gov.uk/company/02072299,Companies House
15771133,DAA RECRUITMENT LIMITED,active,private-limited-guarant-nsc,N/A,BD21 4FH,https://find-and-update.company-information.service.gov.uk/company/15771133,Companies House
11051986,SOLIDARITECH C.I.C.,active,private-limited-guarant-nsc,N/A,BD1 3HN,https://find-and-update.company-information.service.gov.uk/company/11051986,Companies House
05121682,WINDHILL COMMUNITY CAFE LIMITED,active,private-limited-guarant-nsc,N/A,BD18 2NR,https://find-and-update.company-information.service.gov.uk/company/05121682,Companies House
13295405,SAB RANG RADIO BRADFORD LIMITED,active,private-limited-guarant-nsc,N/A,BD10 8SN,https://find-and-update.company-information.service.gov.uk/company/13295405,Companies House
12856727,BROADWAY MANSIONS RESIDENTS MANAGEMENT COMPANY LTD,active,private-limited-guarant-nsc,N/A,BD1 5LL,https://find-and-update.company-information.service.gov.uk/company/12856727,Companies House
09761771,OAKWOOD COURT BFD LIMITED,active,private-limited-guarant-nsc,N/A,BD2 4QA,https://find-and-update.company-information.service.gov.uk/company/09761771,Companies House
14351820,GO GREEN BANANAS CIC,active,private-limited-guarant-nsc,N/A,BA15 1HJ,https://find-and-update.company-information.service.gov.uk/company/14351820,Companies House
11387273,SCRAPTASTIC CIC,active,private-limited-guarant-nsc,N/A,BD18 3DS,https://find-and-update.company-information.service.gov.uk/company/11387273,Companies House
15792072,UNITY FOR EASTERN EUROPE LTD,active,private-limited-guarant-nsc,N/A,BD3 7BY,https://find-and-update.company-information.service.gov.uk/company/15792072,Companies House
15677335,PEACEMAKER INTERNATIONAL PROJECT LTD,active,private-limited-guarant-nsc,N/A,BD5 0HT,https://find-and-update.company-information.service.gov.uk/company/15677335,Companies House
15470713,RAJA BROTHERS BUILDING SERVICES LTD,active,private-limited-guarant-nsc,N/A,BD7 2HN,https://find-and-update.company-information.service.gov.uk/company/15470713,Companies House
12845477,STABLE ROUTES CIC,active,private-limited-guarant-nsc,N/A,BD13 3RR,https://find-and-update.company-information.service.gov.uk/company/12845477,Companies House
11483329,ZIM LADIES FUNERAL PLAN LTD,active,private-limited-guarant-nsc,N/A,BD10 0JZ,https://find-and-update.company-information.service.gov.uk/company/11483329,Companies House
13572746,PARKSIDE YOUTH CLUB LTD,active,private-limited-guarant-nsc,N/A,BD5 0BP,https://find-and-update.company-information.service.gov.uk/company/13572746,Companies House
11993992,BRIGHOUSE BID LIMITED,active,private-limited-guarant-nsc,N/A,HD6 1RW,https://find-and-update.company-information.service.gov.uk/company/11993992,Companies House
15738148,KK MERCHANDISE LTD,active,private-limited-guarant-nsc,N/A,BD8 8HD,https://find-and-update.company-information.service.gov.uk/company/15738148,Companies House
14121916,ELITE DANCE AND CHEER CIC,active,private-limited-guarant-nsc,N/A,BD6 3JD,https://find-and-update.company-information.service.gov.uk/company/14121916,Companies House
11487672,95 TROWBRIDGE ROAD MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,BA15 1EG,https://find-and-update.company-information.service.gov.uk/company/11487672,Companies House
06893825,QUEENSBURY CELTIC FOOTBALL CLUB LIMITED,active,private-limited-guarant-nsc,N/A,BD13 1NB,https://find-and-update.company-information.service.gov.uk/company/06893825,Companies House
08443394,QUEBEC MILL MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,BD1 2PF,https://find-and-update.company-information.service.gov.uk/company/08443394,Companies House
02646454,AGE UK BRADFORD DISTRICT LTD,active,private-limited-guarant-nsc,N/A,BD18 1HX,https://find-and-update.company-information.service.gov.uk/company/02646454,Companies House
02474511,LIFE EDUCATION (BRADFORD) LIMITED,active,private-limited-guarant-nsc,N/A,BD18 3LD,https://find-and-update.company-information.service.gov.uk/company/02474511,Companies House
04398316,UNDERCLIFFE ROAD MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,BD2 3BT,https://find-and-update.company-information.service.gov.uk/company/04398316,Companies House
14733048,CONNECT TO WELLBEING C.I.C.,active,private-limited-guarant-nsc,N/A,BD1 5BD,https://find-and-update.company-information.service.gov.uk/company/14733048,Companies House
11021241,ALHUDA BRADFORD LTD,active,private-limited-guarant-nsc,N/A,BD5 8BR,https://find-and-update.company-information.service.gov.uk/company/11021241,Companies House
15793390,SLAVIC SOLIDARITY NETWORK LTD,active,private-limited-guarant-nsc,N/A,BD9 6EA,https://find-and-update.company-information.service.gov.uk/company/15793390,Companies House
04352244,IFORD ARTS LIMITED,active,private-limited-guarant-nsc,N/A,BA15 1LL,https://find-and-update.company-information.service.gov.uk/company/04352244,Companies House
15814734,UPCYCLE ART CIC,active,private-limited-guarant-nsc,N/A,BD1 5AX,https://find-and-update.company-information.service.gov.uk/company/15814734,Companies House
04451564,NEWLANDS FURNITURE SERVICE LTD,active,private-limited-guarant-nsc,N/A,BD10 9HT,https://find-and-update.company-information.service.gov.uk/company/04451564,Companies House
14234828,SIANROBMUSIC CIC,active,private-limited-guarant-nsc,N/A,BA15 2NH,https://find-and-update.company-information.service.gov.uk/company/14234828,Companies House
15803986,EMPOWERMENT ENDEAVOUR LIMITED,active,private-limited-guarant-nsc,N/A,BD3 7AL,https://find-and-update.company-information.service.gov.uk/company/15803986,Companies House
03700456,THE SIR NIGEL GRESLEY LOCOMOTIVE COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,BD1 1UQ,https://find-and-update.company-information.service.gov.uk/company/03700456,Companies House
15803950,HOPE FOR HARMONY LIMITED,active,private-limited-guarant-nsc,N/A,BD8 9QR,https://find-and-update.company-information.service.gov.uk/company/15803950,Companies House
12696960,WINDRUSH GENERATIONS LIMITED,active,private-limited-guarant-nsc,N/A,BD16 3HW,https://find-and-update.company-information.service.gov.uk/company/12696960,Companies House
13690647,OAK INITIATIVE UK CIC,active,private-limited-guarant-nsc,N/A,BD1 5AX,https://find-and-update.company-information.service.gov.uk/company/13690647,Companies House
14470781,BLACK LINE HERITAGE CIC,active,private-limited-guarant-nsc,N/A,BD1 5AX,https://find-and-update.company-information.service.gov.uk/company/14470781,Companies House
15804059,GLOBAL GIVING TRUST LIMITED,active,private-limited-guarant-nsc,N/A,BD9 6NW,https://find-and-update.company-information.service.gov.uk/company/15804059,Companies House
07196265,SHAPE-UK LIMITED,active,private-limited-guarant-nsc,N/A,BD8 8LD,https://find-and-update.company-information.service.gov.uk/company/07196265,Companies House
14378166,ROHINGYA CENTRE OF UNITED KINGDOM C.I.C.,active,private-limited-guarant-nsc,N/A,BD7 1PX,https://find-and-update.company-information.service.gov.uk/company/14378166,Companies House
08582826,SACCI LTD,active,private-limited-guarant-nsc,N/A,BD9 4DR,https://find-and-update.company-information.service.gov.uk/company/08582826,Companies House
